# LIST OF INFLUENCERS (IN DECREASING ORDER OF INFLUENCE)

# NUMBER OF NODES = 251
# CI LEVEL L = 2

# $1 = SCORE  $2 = NODE_ID $3 = DEGREE $4 = COMPONENT

1	 4	 105	 1
2	 9	 105	 1
3	 8	 105	 1
4	 7	 105	 1
5	 6	 105	 1
6	 5	 105	 1
7	 72	 86	 1
8	 75	 63	 1
9	 96	 43	 1
10	 63	 69	 1
11	 3	 43	 1
12	 2	 43	 1
13	 60	 43	 1
14	 59	 43	 1
15	 58	 43	 1
16	 57	 43	 1
17	 41	 35	 1
18	 40	 35	 1
19	 74	 36	 1
20	 48	 21	 1
21	 45	 21	 1
22	 47	 21	 1
23	 46	 21	 1
24	 1	 79	 1
25	 38	 29	 1
26	 69	 27	 1
27	 68	 27	 1
28	 80	 33	 1
29	 76	 41	 1
30	 85	 40	 1
31	 112	 31	 1
32	 90	 38	 1
33	 83	 34	 1
34	 105	 33	 1
35	 102	 30	 1
36	 32	 23	 1
37	 43	 27	 1
38	 42	 27	 1
39	 67	 20	 1
40	 35	 18	 1
41	 155	 34	 1
42	 79	 41	 1
43	 122	 13	 1
44	 77	 14	 1
45	 123	 5	 1
46	 140	 21	 1
47	 113	 6	 1
48	 78	 15	 1
49	 82	 9	 1
50	 125	 7	 1
51	 124	 6	 1
52	 34	 8	 1
53	 167	 14	 1
54	 135	 7	 1
55	 128	 4	 1
56	 87	 31	 1
57	 73	 6	 1
58	 84	 7	 1
59	 93	 5	 1
60	 103	 21	 1
61	 114	 27	 1
62	 119	 7	 1
63	 121	 3	 1
64	 111	 15	 1
65	 144	 15	 1
66	 173	 8	 1
67	 209	 8	 1
68	 115	 15	 1
69	 148	 10	 1
70	 166	 15	 1
71	 62	 9	 1
72	 61	 9	 1
73	 130	 5	 1
74	 131	 5	 1
75	 52	 8	 1
76	 120	 5	 1
77	 94	 27	 1
78	 137	 1	 1
79	 138	 2	 1
80	 210	 1	 1
81	 126	 3	 1
82	 234	 1	 1
83	 233	 1	 1
84	 92	 23	 1
85	 44	 3	 1
86	 127	 4	 1
87	 184	 7	 1
88	 176	 16	 1
89	 180	 12	 1
90	 154	 11	 1
91	 188	 11	 1
92	 158	 12	 1
93	 141	 16	 1
94	 100	 2	 1
95	 175	 14	 1
96	 145	 12	 1
97	 193	 8	 1
98	 185	 8	 1
99	 104	 25	 1
100	 162	 11	 2
101	 54	 6	 1
102	 232	 2	 1
103	 56	 6	 1
104	 55	 6	 1
105	 169	 8	 1
106	 250	 1	 1
107	 179	 7	 1
108	 165	 9	 1
109	 16	 3	 1
110	 190	 6	 1
111	 81	 3	 1
112	 20	 3	 3
113	 160	 9	 1
114	 223	 2	 1
115	 64	 5	 1
116	 157	 13	 1
117	 65	 5	 1
118	 242	 1	 1
119	 28	 3	 1
120	 153	 2	 1
121	 133	 3	 1
122	 245	 1	 1
123	 37	 2	 1
124	 251	 1	 1
125	 66	 5	 1
126	 203	 6	 1
127	 116	 2	 1
128	 146	 2	 1
129	 136	 2	 1
130	 143	 9	 1
131	 244	 1	 1
132	 17	 3	 1
133	 139	 9	 1
134	 225	 1	 1
135	 70	 4	 1
136	 142	 8	 1
137	 183	 6	 1
138	 195	 6	 1
139	 36	 2	 1
140	 18	 3	 1
141	 149	 11	 1
142	 150	 12	 1
143	 151	 9	 1
144	 239	 1	 1
145	 212	 6	 1
146	 30	 3	 1
147	 238	 4	 1
148	 237	 4	 1
149	 235	 1	 1
150	 243	 1	 1
151	 247	 2	 1
152	 227	 1	 1
153	 152	 3	 1
154	 222	 1	 1
155	 220	 1	 1
156	 27	 3	 1
157	 214	 7	 1
158	 106	 19	 1
159	 13	 3	 1
160	 206	 6	 1
161	 25	 3	 1
162	 246	 2	 1
163	 101	 2	 1
164	 198	 7	 1
165	 98	 14	 1
166	 53	 6	 1
167	 19	 3	 1
168	 23	 3	 1
169	 221	 1	 1
170	 99	 7	 1
171	 22	 3	 1
172	 181	 7	 1
173	 109	 14	 1
174	 228	 2	 1
175	 86	 20	 1
176	 21	 3	 1
177	 118	 2	 1
178	 10	 3	 1
179	 205	 6	 1
180	 97	 6	 1
181	 39	 3	 1
182	 207	 6	 1
183	 191	 6	 1
184	 161	 14	 1
185	 163	 11	 1
186	 201	 6	 1
187	 192	 6	 1
188	 168	 15	 1
189	 202	 8	 1
190	 177	 6	 1
191	 89	 25	 1
192	 14	 3	 1
193	 88	 12	 1
194	 11	 3	 1
195	 196	 6	 1
196	 15	 3	 1
197	 241	 1	 1
198	 108	 20	 1
199	 236	 4	 1
200	 29	 3	 1
201	 229	 2	 1
202	 224	 3	 1
203	 178	 6	 1
204	 216	 6	 1
205	 12	 3	 1
206	 208	 6	 1
207	 51	 4	 1
208	 200	 7	 1
209	 199	 8	 1
210	 194	 7	 1
211	 95	 27	 1
212	 117	 7	 1
213	 189	 15	 1
214	 174	 6	 1
215	 26	 3	 1
216	 213	 7	 1
217	 24	 3	 1
218	 91	 34	 1
219	 231	 1	 1
