# LIST OF INFLUENCERS (IN DECREASING ORDER OF INFLUENCE)

# NUMBER OF NODES = 117
# CI LEVEL L = 1

# $1 = SCORE  $2 = NODE_ID $3 = DEGREE $4 = COMPONENT

1	 1	 70	 1
2	 72	 50	 1
3	 9	 19	 1
4	 8	 19	 1
5	 7	 19	 1
6	 6	 19	 1
7	 5	 19	 1
8	 4	 19	 1
9	 85	 18	 1
10	 91	 15	 1
11	 114	 10	 1
12	 90	 12	 1
13	 75	 18	 1
14	 63	 12	 1
15	 80	 14	 1
16	 76	 18	 1
17	 79	 14	 1
18	 100	 12	 1
19	 57	 9	 1
20	 58	 9	 1
21	 60	 9	 1
22	 59	 9	 1
23	 48	 8	 1
24	 45	 8	 1
25	 46	 8	 1
26	 47	 8	 1
27	 83	 7	 1
28	 113	 2	 1
29	 115	 2	 1
30	 105	 2	 1
31	 86	 2	 1
32	 87	 9	 1
33	 103	 6	 1
34	 106	 5	 1
35	 110	 5	 1
36	 93	 1	 1
37	 117	 1	 1
38	 101	 1	 1
39	 104	 1	 1
40	 44	 3	 1
41	 42	 4	 1
42	 43	 4	 1
43	 89	 11	 1
44	 112	 4	 1
45	 23	 2	 1
46	 53	 3	 1
47	 22	 2	 1
48	 11	 2	 1
49	 88	 1	 1
50	 10	 2	 1
51	 81	 2	 1
52	 21	 2	 1
53	 84	 1	 1
54	 14	 2	 1
55	 82	 1	 1
56	 40	 4	 1
57	 20	 2	 1
58	 39	 1	 1
59	 28	 2	 1
60	 38	 2	 1
61	 19	 2	 1
62	 29	 2	 1
63	 73	 2	 1
64	 18	 2	 1
65	 34	 2	 1
66	 70	 1	 1
67	 35	 2	 1
68	 17	 2	 1
69	 33	 2	 1
70	 66	 1	 1
71	 65	 1	 1
72	 64	 1	 1
73	 31	 3	 1
74	 15	 2	 1
75	 56	 3	 1
76	 30	 2	 1
77	 26	 2	 1
78	 98	 6	 1
79	 111	 1	 1
80	 54	 3	 1
81	 55	 3	 1
82	 3	 9	 1
83	 25	 2	 1
84	 99	 6	 1
85	 13	 2	 1
86	 92	 7	 1
87	 41	 4	 1
88	 108	 1	 1
89	 52	 2	 1
90	 77	 2	 1
91	 36	 3	 1
92	 37	 3	 1
93	 69	 2	 1
94	 68	 2	 1
95	 67	 2	 1
96	 16	 2	 1
97	 62	 5	 1
98	 61	 5	 1
99	 97	 6	 1
100	 107	 2	 1
101	 95	 7	 2
102	 12	 2	 2
103	 102	 1	 1
104	 96	 7	 1
105	 51	 1	 1
106	 74	 3	 1
107	 2	 9	 1
108	 71	 2	 1
109	 27	 2	 1
110	 116	 4	 1
111	 24	 2	 1
112	 78	 4	 1
113	 32	 4	 1
114	 49	 7	 1
115	 94	 6	 1
